uid,location,age,gender,reg_channel,reg_date,outcome
2473,1,0,,7,2016-03-19,0
2474,12,26,female,3,2014-04-26,1
2475,14,0,,9,2011-09-07,0
2476,18,26,female,9,2009-04-10,0
2477,5,40,male,9,2009-04-15,1
2478,5,44,female,9,2012-02-11,0
2479,1,0,,7,2011-03-12,0
2480,4,24,female,3,2012-10-16,1
2481,6,18,male,9,2012-10-20,1
2482,1,0,,7,2016-07-13,0
2483,1,0,,7,2010-06-02,1
2484,1,0,,7,2012-02-05,1
2485,1,0,,7,2012-02-24,0
2486,14,0,,9,2012-09-14,1
2487,1,0,,7,2016-12-18,1
2488,4,26,male,3,2014-11-23,0
2489,22,25,male,3,2013-11-17,0
2490,1,0,,7,2013-09-17,1
2491,1,0,,7,2016-06-26,0
2492,13,30,male,9,2007-08-04,0
2493,1,0,,7,2013-11-24,0
2494,1,0,,7,2014-04-12,0
2495,1,0,,7,2010-10-14,0
2496,1,0,,7,2010-10-18,0
2497,14,27,male,3,2012-07-24,0
2498,13,29,male,7,2012-08-26,1
2499,1,0,,7,2013-07-16,0
2500,21,24,male,9,2013-08-05,1
2501,1,0,,7,2014-05-07,0
2502,1,0,female,7,2014-06-09,0
2503,4,22,male,3,2015-04-19,1
2504,22,35,female,9,2008-06-17,0
2505,1,0,,7,2016-07-05,0
2506,1,0,,7,2013-10-26,0
2507,1,0,,9,2016-04-13,0
2508,4,23,male,7,2013-05-23,1
2509,13,30,female,7,2012-01-19,0
2510,1,0,,7,2012-05-05,0
2511,8,18,female,3,2012-06-22,0
2512,1,0,,7,2010-08-07,0
2513,1,0,,7,2010-09-24,1
2514,1,0,,7,2010-10-14,1
2515,1,0,,7,2010-11-10,0
2516,5,35,female,9,2006-04-25,1
2517,1,0,,7,2016-06-28,0
2518,1,0,,7,2014-04-01,0
2519,22,21,,9,2014-04-10,1
2520,4,20,male,9,2014-07-15,1
2521,1,0,,7,2015-12-21,0
2522,1,0,,4,2015-12-22,1
2523,1,0,,9,2015-12-23,1
2524,1,22,female,9,2014-05-16,1
2525,22,27,male,9,2014-05-24,0
2526,11,21,male,9,2010-09-17,1
2527,12,51,female,9,2009-11-09,1
2528,15,28,male,7,2010-09-20,0
2529,4,38,female,9,2010-11-10,0
2530,13,31,male,4,2016-04-28,1
2531,1,0,,7,2016-05-15,0
2532,1,0,,7,2010-10-19,0
2533,9,47,female,9,2005-11-03,1
2534,1,0,,7,2012-01-09,1
2535,15,41,male,7,2016-06-04,0
2536,22,20,male,9,2016-06-30,1
2537,4,25,female,7,2014-11-27,1
2538,22,31,male,3,2014-09-13,1
2539,1,0,,7,2014-12-16,0
2540,1,0,,9,2016-08-16,1
2541,1,0,,7,2015-11-14,0
2542,22,15,male,3,2013-05-04,1
2543,13,33,female,9,2009-07-09,0
2544,13,0,,3,2013-01-20,1
2545,1,0,,7,2016-10-19,0
2546,1,0,,7,2015-08-18,0
2547,1,0,,7,2014-07-03,0
2548,13,38,male,4,2016-07-12,1
2549,8,30,male,9,2007-03-07,1
2550,13,43,male,4,2016-07-12,0
2551,1,0,,7,2014-07-08,0
2552,1,0,,7,2013-05-30,0
2553,6,26,female,3,2013-06-02,1
2554,14,29,male,9,2016-04-14,0
2555,12,38,male,9,2011-06-19,0
2556,13,30,,7,2014-05-21,1
2557,12,31,female,3,2014-05-27,1
2558,1,0,,7,2014-06-12,0
2559,13,37,female,9,2007-12-23,0
2560,5,45,male,9,2010-12-04,0
2561,1,0,,7,2016-07-29,0
2562,1,0,,9,2015-05-15,1
2563,11,20,male,3,2013-01-28,1
2564,1,0,,7,2013-02-19,0
2565,15,17,male,3,2013-03-10,1
2566,1,0,,4,2016-06-14,1
2567,1,0,,7,2016-05-29,0
2568,1,0,,7,2016-06-20,0
2569,1,0,,7,2015-11-21,0
2570,1,0,,7,2015-11-26,0
2571,1,0,,7,2015-12-06,0
2572,10,0,,9,2015-12-29,1
2573,1,0,,7,2015-08-09,0
2574,22,31,female,3,2012-07-22,0
2575,7,25,female,3,2015-08-24,1
2576,1,0,,9,2015-09-05,1
2577,5,21,male,9,2015-09-12,0
2578,6,27,female,3,2012-02-03,0
2579,13,23,female,9,2007-12-28,0
2580,1,0,,7,2016-05-25,1
2581,5,22,male,7,2014-03-02,0
2582,13,32,male,9,2014-03-11,1
2583,1,0,,3,2014-03-20,1
2584,1,0,,7,2015-10-12,0
2585,4,0,,4,2016-03-12,0
2586,15,28,male,9,2012-01-15,0
2587,8,0,,9,2012-11-04,1
2588,1,0,,7,2016-05-15,0
2589,15,20,female,3,2016-02-29,1
2590,1,0,,7,2016-02-10,1
2591,1,0,,7,2013-06-17,0
2592,9,31,male,4,2015-12-14,1
2593,1,0,,7,2010-12-19,0
2594,14,32,female,9,2004-03-29,1
2595,5,29,male,9,2005-10-01,0
2596,5,19,male,3,2015-10-17,1
2597,15,0,,4,2015-10-17,0
2598,1,0,,7,2016-02-02,1
2599,13,26,female,9,2005-07-31,1
2600,13,22,female,7,2015-11-21,0
2601,13,0,,4,2015-12-02,1
2602,6,18,male,4,2016-04-24,1
2603,4,27,male,9,2016-07-09,1
2604,10,25,male,9,2009-01-28,1
2605,17,27,male,9,2009-09-06,0
2606,18,26,female,4,2015-12-08,1
2607,1,0,,7,2015-12-09,0
2608,1,0,,7,2015-12-13,0
2609,4,64,female,3,2013-10-24,1
2610,13,0,,4,2015-12-02,1
2611,4,29,male,9,2009-07-10,0
2612,4,35,female,9,2009-11-15,1
2613,21,19,male,9,2013-01-07,0
2614,15,41,female,9,2009-10-21,1
2615,1,0,,7,2016-07-07,0
2616,6,27,male,7,2011-08-17,0
2617,5,38,female,9,2011-09-23,1
2618,1,0,,7,2010-12-25,1
2619,6,20,male,9,2010-12-19,1
2620,5,38,male,4,2015-11-14,1
2621,13,30,female,9,2011-03-13,0
2622,5,26,female,9,2011-03-17,0
2623,22,36,female,9,2011-03-18,0
2624,1,0,,9,2012-07-08,1
2625,1,0,,7,2010-04-17,0
2626,22,23,female,9,2010-06-05,1
2627,16,26,male,9,2010-07-09,0
2628,5,53,female,9,2008-02-05,0
2629,5,38,male,4,2016-12-14,1
2630,11,19,female,3,2013-10-13,1
2631,1,0,,7,2013-10-22,0
2632,13,23,female,9,2014-09-28,1
2633,1,0,,7,2014-06-08,0
2634,1,0,,7,2016-01-07,1
2635,1,0,,7,2015-07-19,0
2636,1,0,,9,2016-12-06,0
2637,1,0,,7,2016-12-19,0
2638,5,44,female,7,2011-02-21,0
2639,1,0,,7,2011-05-15,0
2640,1,0,,7,2012-01-20,1
2641,4,0,female,3,2014-10-24,0
2642,1,0,,7,2015-08-05,0
2643,22,37,male,9,2006-04-18,0
2644,5,26,male,9,2006-05-29,0
2645,1,0,,7,2013-05-17,1
2646,13,23,male,9,2011-05-05,0
2647,1,0,,7,2011-09-02,0
2648,13,22,male,3,2013-08-15,1
2649,1,0,,7,2013-09-24,1
2650,1,0,,7,2014-03-16,0
2651,22,19,male,3,2014-04-08,1
2652,13,26,male,9,2007-07-08,1
2653,13,50,male,3,2013-09-14,1
2654,1,0,,7,2010-04-17,0
2655,1,0,,7,2013-12-03,1
2656,1,0,,7,2010-07-23,0
2657,13,37,male,9,2010-09-07,0
2658,1,0,,7,2010-11-08,0
2659,5,28,female,4,2016-07-18,1
2660,1,0,,7,2012-02-24,0
2661,18,29,female,3,2012-04-19,1
2662,15,21,female,9,2012-06-08,1
2663,22,25,male,4,2016-07-07,1
2664,1,0,,7,2011-05-31,1
2665,4,47,male,9,2009-10-21,1
2666,13,1,female,7,2016-05-25,0
2667,13,38,male,9,2008-08-30,1
2668,12,21,male,7,2014-06-23,1
2669,1,0,,9,2016-02-01,1
2670,1,36,female,7,2013-12-11,0
2671,5,0,,9,2013-12-28,1
2672,1,0,,7,2016-02-07,0
2673,6,28,female,9,2013-07-29,0
2674,13,24,female,7,2014-12-06,0
2675,1,0,,7,2013-08-04,0
2676,5,22,male,3,2013-08-08,1
2677,22,24,male,9,2011-09-24,1
2678,1,0,,7,2013-12-02,1
2679,15,27,female,9,2006-07-13,0
2680,1,0,,7,2012-01-11,1
2681,1,0,,7,2015-11-14,0
2682,15,36,male,9,2016-09-04,0
2683,14,40,female,9,2005-12-02,1
2684,1,0,,7,2016-03-07,1
2685,11,32,female,9,2004-09-07,1
2686,1,0,,7,2014-04-21,1
2687,15,24,male,3,2013-04-07,0
2688,6,29,male,9,2008-10-13,1
2689,4,47,male,9,2008-10-30,0
2690,4,20,male,3,2013-10-20,1
2691,1,0,,7,2013-10-31,1
2692,13,32,male,9,2013-11-07,0
2693,1,0,,7,2015-09-23,0
2694,1,0,,7,2016-03-29,0
2695,1,15,female,4,2016-04-04,1
2696,13,0,,7,2011-11-07,1
2697,13,36,female,9,2008-05-06,1
2698,4,35,female,7,2013-10-03,1
2699,1,0,,7,2013-11-04,0
2700,4,42,female,4,2016-01-09,1
2701,1,0,,9,2016-01-12,1
2702,6,32,male,9,2015-09-05,1
2703,5,29,male,3,2015-09-06,1
2704,1,0,,7,2015-09-12,1
2705,22,30,male,7,2016-11-20,0
2706,10,30,female,7,2014-02-17,1
2707,22,35,male,3,2014-04-04,0
2708,5,18,female,4,2016-04-13,1
2709,6,19,female,4,2016-04-23,1
2710,4,63,male,3,2013-08-20,1
2711,1,0,,7,2013-08-28,0
2712,1,0,,7,2013-09-23,0
2713,1,0,,7,2013-09-23,0
2714,11,0,,3,2013-09-25,1
2715,13,30,female,3,2012-07-10,0
2716,1,0,,7,2013-07-20,0
2717,1,0,,7,2010-06-03,0
2718,1,0,,7,2016-06-24,0
2719,11,20,male,4,2016-07-04,1
2720,5,29,male,3,2016-10-05,1
2721,1,0,,7,2016-02-16,1
2722,13,0,,4,2016-03-08,1
2723,7,0,,9,2015-06-21,1
2724,1,0,,3,2014-04-10,1
2725,1,0,,7,2016-04-20,0
2726,5,25,male,7,2014-04-06,0
2727,13,29,female,9,2011-09-12,1
2728,1,0,,7,2016-10-17,0
2729,1,0,,7,2015-08-18,1
2730,1,0,,7,2015-08-19,0
2731,1,0,,7,2015-09-12,0
2732,1,0,,7,2014-02-10,0
2733,1,0,,7,2014-03-29,0
2734,13,27,female,9,2006-02-27,0
2735,5,47,male,3,2013-03-04,1
2736,1,0,,4,2015-12-31,1
2737,13,27,male,3,2012-12-27,0
2738,1,0,,7,2015-11-14,0
2739,12,30,male,3,2012-12-22,1
2740,11,31,female,9,2005-07-29,1
2741,1,0,,7,2015-12-25,0
2742,13,0,male,4,2016-03-18,1
2743,1,0,female,4,2015-11-23,1
2744,6,17,female,9,2015-12-01,1
2745,1,0,,7,2016-07-30,0
2746,5,0,female,9,2013-02-01,1
2747,13,0,male,3,2013-02-02,1
2748,1,0,,7,2013-10-13,1
2749,1,37,male,4,2016-04-15,1
2750,1,0,,7,2013-08-25,1
2751,6,21,female,3,2013-04-15,1
2752,1,0,,7,2016-06-08,1
2753,1,0,,7,2015-07-30,0
2754,22,31,male,9,2011-11-17,0
2755,5,23,female,9,2010-12-27,1
2756,1,0,,7,2012-11-29,0
2757,18,39,male,3,2015-12-25,1
2758,13,32,male,9,2011-06-17,0
2759,13,34,female,9,2004-07-16,0
2760,1,0,,7,2016-01-16,0
2761,1,0,,4,2016-01-17,1
2762,1,0,,7,2016-06-24,0
2763,4,0,,9,2014-05-19,0
2764,1,0,,7,2010-12-26,0
2765,13,24,male,9,2014-08-07,1
2766,13,36,male,9,2007-02-19,0
2767,22,20,male,3,2014-07-28,1
2768,1,0,,7,2010-12-09,0
2769,13,0,,9,2011-05-28,1
2770,1,0,,7,2011-06-03,0
2771,15,31,male,9,2007-04-12,0
2772,4,41,female,3,2014-10-25,1
2773,13,21,female,3,2012-11-16,1
2774,1,0,,4,2016-12-02,1
2775,8,24,female,7,2014-03-08,0
2776,1,0,,7,2010-05-01,0
2777,1,0,,7,2013-10-29,0
2778,5,20,female,3,2012-12-19,1
2779,1,0,,13,2017-01-28,1
2780,4,31,male,3,2012-12-26,1
2781,15,27,female,9,2006-02-26,1
2782,22,27,female,9,2014-06-05,0
2783,1,0,,7,2016-02-24,0
2784,1,0,,4,2016-02-25,1
2785,1,0,,7,2016-02-29,1
2786,1,0,,7,2014-07-17,0
2787,22,27,female,9,2009-02-20,1
2788,5,27,male,7,2013-12-02,0
2789,1,0,,9,2017-01-13,0
2790,18,23,female,7,2011-07-21,0
2791,13,21,male,9,2014-12-05,0
2792,6,22,male,7,2014-12-10,0
2793,11,29,female,9,2011-02-09,1
2794,4,24,female,9,2011-08-23,1
2795,12,0,male,3,2014-07-29,0
2796,1,0,,7,2010-06-24,0
2797,13,0,female,4,2016-11-06,1
2798,1,0,,4,2016-07-21,0
2799,1,0,,3,2013-08-28,1
2800,22,0,,7,2011-08-27,1
2801,1,0,,7,2014-06-30,0
2802,1,0,,7,2014-07-09,0
2803,15,34,female,9,2007-11-13,1
2804,13,28,female,9,2011-01-20,0
2805,1,0,,7,2011-08-30,0
2806,1,0,,7,2011-10-04,0
2807,4,32,female,9,2011-10-16,0
2808,1,0,,9,2013-05-30,1
2809,5,24,male,3,2013-06-05,1
2810,13,39,female,9,2011-06-13,0
2811,1,0,,7,2011-02-01,0
2812,13,32,male,9,2010-01-21,0
2813,15,0,,9,2014-05-21,1
2814,1,0,,7,2011-01-23,0
2815,21,34,male,7,2011-01-26,0
2816,1,0,,7,2011-01-28,0
2817,5,30,female,9,2011-02-09,0
2818,13,29,female,9,2009-07-14,0
2819,13,24,female,3,2012-06-21,1
2820,1,0,,7,2013-04-08,1
2821,15,20,male,9,2013-06-01,1
2822,6,28,,7,2014-08-05,1
2823,13,30,male,7,2013-09-28,1
2824,15,25,female,7,2013-10-08,0
2825,4,29,female,3,2012-01-19,0
2826,14,24,male,7,2012-01-31,0
2827,1,0,,7,2013-08-24,0
2828,13,25,female,9,2011-07-30,0
2829,15,35,male,9,2005-04-17,1
2830,13,33,female,9,2005-07-31,0
2831,4,26,female,9,2005-10-31,0
2832,4,43,male,9,2009-11-05,1
2833,13,22,male,9,2010-02-20,1
2834,5,32,female,3,2014-11-21,1
2835,1,0,,7,2011-01-25,1
2836,5,24,male,9,2010-04-03,1
2837,13,29,female,9,2010-04-28,0
2838,13,45,male,3,2014-07-29,1
2839,11,16,male,3,2013-11-10,1
2840,1,0,,7,2014-05-14,0
2841,1,0,,7,2013-08-08,1
2842,1,0,,7,2013-08-11,0
2843,1,0,,7,2013-09-05,0
2844,1,0,,7,2012-02-01,0
2845,1,0,,7,2013-10-31,0
2846,1,16,male,4,2016-12-24,1
2847,1,0,,7,2016-12-29,1
2848,1,0,,7,2014-07-26,0
2849,22,32,,9,2015-05-06,0
2850,13,0,,9,2014-06-20,1
2851,6,21,female,3,2013-10-23,1
2852,9,40,female,7,2011-04-13,0
2853,1,0,,3,2012-10-13,1
2854,1,0,,7,2016-07-02,0
2855,13,25,male,3,2012-09-02,1
2856,4,23,female,3,2016-04-17,0
2857,22,0,,4,2015-11-25,1
2858,15,27,male,9,2013-04-18,1
2859,4,21,male,7,2013-05-01,1
2860,4,36,male,3,2013-05-22,0
2861,11,0,,3,2013-06-20,1
2862,4,21,female,9,2014-01-02,1
2863,1,0,,7,2013-12-30,1
2864,4,23,female,3,2013-02-01,1
2865,22,18,male,3,2013-02-01,1
2866,13,37,female,9,2007-07-02,1
2867,8,28,female,9,2007-09-03,1
2868,13,26,male,9,2007-10-27,0
2869,4,18,male,9,2010-12-12,1
2870,15,26,male,9,2004-11-27,1
2871,6,31,male,9,2008-10-29,1
2872,1,0,,7,2015-08-01,0
2873,22,38,female,9,2006-09-30,1
2874,1,0,,7,2013-10-11,0
2875,1,0,,7,2014-10-17,1
2876,1,0,,7,2010-06-01,0
2877,1,0,,3,2013-08-29,1
2878,1,0,,7,2014-12-15,0
2879,4,19,female,3,2013-02-08,1
2880,1,0,,7,2013-03-19,0
2881,20,41,male,7,2013-03-19,1
2882,1,0,,4,2016-06-18,1
2883,4,27,female,7,2014-03-22,1
2884,1,24,female,3,2014-10-06,1
2885,1,0,,7,2014-02-24,0
2886,15,17,female,3,2014-11-15,1
2887,1,0,,7,2015-12-05,0
2888,9,21,male,4,2015-12-09,1
2889,1,31,male,3,2016-04-14,0
2890,1,0,,7,2016-04-19,0
2891,5,36,female,9,2007-02-25,1
2892,22,31,female,9,2008-01-02,0
2893,1,0,,7,2016-05-06,0
2894,4,34,,3,2013-02-17,1
2895,1,0,,7,2013-07-27,0
2896,1,0,,7,2017-01-18,0
2897,6,0,,9,2017-01-18,1
2898,1,0,,7,2015-11-12,1
2899,1,0,,9,2016-05-15,1
2900,6,22,male,7,2015-11-12,1
2901,11,50,female,3,2014-11-06,1
2902,11,29,male,9,2014-12-01,1
2903,1,0,,9,2015-06-05,0
2904,1,27,male,3,2015-06-05,0
2905,1,0,,7,2016-01-09,1
2906,5,22,female,9,2010-09-15,1
2907,10,27,male,9,2010-09-26,0
2908,22,30,female,9,2004-03-27,1
2909,1,0,,7,2013-10-16,0
2910,1,0,,7,2016-01-10,0
2911,1,0,,7,2013-07-26,1
2912,1,0,,4,2016-09-25,1
2913,13,52,female,3,2013-09-11,1
2914,1,0,,7,2013-09-17,0
2915,15,28,female,3,2013-02-06,1
2916,13,27,male,3,2013-03-05,0
2917,1,0,,7,2016-10-28,0
2918,13,28,female,7,2016-07-11,0
2919,4,31,male,3,2012-06-11,1
2920,5,28,male,3,2012-07-12,1
2921,5,30,female,9,2012-08-09,1
2922,11,40,male,9,2012-09-13,0
2923,13,28,female,3,2015-06-24,1
2924,1,0,,7,2015-07-21,0
2925,1,0,,4,2015-11-10,1
2926,1,0,,7,2015-11-12,0
2927,1,0,,3,2014-08-02,0
2928,22,0,,7,2015-11-15,1
2929,1,0,,7,2016-01-04,1
2930,5,21,male,9,2016-01-08,1
2931,1,0,,7,2012-12-28,0
2932,13,36,male,9,2011-11-13,0
2933,1,0,,4,2016-06-08,1
2934,1,0,,7,2016-01-22,0
2935,1,0,,7,2015-10-29,0
2936,1,0,,7,2016-02-03,1
2937,1,0,,7,2015-11-17,0
2938,1,20,male,4,2016-03-24,1
2939,5,0,,4,2016-04-01,1
2940,1,0,,3,2013-10-13,0
2941,1,0,,7,2016-06-18,0
2942,1,0,,7,2013-03-18,1
2943,6,30,female,3,2013-03-27,0
2944,18,0,,9,2013-06-09,1
2945,1,0,,7,2016-04-22,0
2946,1,0,,7,2016-02-26,0
2947,1,0,,7,2016-01-06,0
2948,5,23,female,9,2014-09-17,0
2949,4,37,female,4,2016-10-30,0
2950,1,0,,7,2016-02-02,0
2951,13,36,male,9,2015-11-12,1
2952,1,0,,7,2012-01-22,0
2953,10,24,male,3,2012-06-13,1
2954,12,23,male,7,2014-08-21,1
2955,13,24,male,3,2014-09-08,1
2956,13,21,female,4,2016-02-13,1
2957,1,0,,7,2016-02-20,1
2958,15,32,male,4,2016-02-22,1
2959,10,27,male,3,2012-12-12,0
2960,1,0,,7,2015-10-20,0
2961,5,22,female,9,2013-01-23,1
2962,1,33,female,9,2008-11-03,1
2963,14,0,,4,2016-05-02,1
2964,1,0,,7,2016-05-05,0
2965,4,23,female,9,2015-08-18,0
2966,6,22,female,3,2015-08-20,0
2967,15,28,male,9,2015-09-23,1
2968,5,27,female,3,2016-06-21,1
2969,22,52,female,9,2004-08-29,1
2970,18,27,female,3,2013-08-21,1
2971,5,27,female,9,2005-11-12,0
2972,1,39,male,9,2014-06-14,1
2973,4,0,,3,2013-05-07,1
2974,1,0,,7,2013-07-01,0
2975,3,30,male,9,2004-07-24,0
2976,4,26,female,9,2004-10-07,1
2977,1,0,,7,2016-05-14,0
2978,1,0,,7,2016-05-28,0
2979,1,0,,7,2011-01-19,0
2980,1,0,,7,2016-07-20,0
2981,1,0,,7,2016-08-05,0
2982,1,0,,7,2015-11-19,0
2983,14,21,female,9,2016-05-13,1
2984,5,24,male,7,2012-01-13,1
2985,1,0,,7,2016-01-08,1
2986,21,21,female,4,2015-12-27,1
2987,13,40,female,4,2016-06-17,1
2988,1,17,female,3,2015-06-25,1
2989,1,0,,7,2016-01-31,0
2990,1,0,,7,2016-02-12,0
2991,1,0,,7,2016-02-15,1
2992,1,0,,7,2016-02-28,1
2993,4,35,male,4,2016-10-08,0
2994,1,0,,7,2016-10-17,0
2995,1,29,female,3,2015-07-22,1
2996,1,0,,7,2015-07-24,0
2997,18,29,male,9,2007-02-17,0
2998,1,0,,9,2014-02-07,1
2999,13,0,,3,2014-02-20,1
3000,10,33,male,7,2014-02-24,1
3001,12,28,male,9,2013-10-19,0
3002,1,0,,7,2016-06-09,0
3003,1,0,,7,2016-07-05,0
3004,1,0,,4,2016-07-06,0
3005,13,27,,3,2014-07-03,0
3006,4,37,female,4,2016-05-13,1
3007,1,0,,7,2016-06-01,1
3008,1,0,,4,2015-12-24,1
3009,4,26,female,9,2007-09-12,0
3010,1,0,,7,2015-12-05,0
3011,21,0,,9,2016-05-02,1
3012,5,27,male,4,2015-12-31,1
3013,1,0,,4,2016-03-19,1
3014,5,21,male,4,2016-01-11,1
3015,1,0,,7,2011-07-28,0
3016,1,0,,7,2011-08-04,0
3017,13,0,,3,2014-01-10,1
3018,4,29,male,4,2016-01-02,1
3019,14,51,,3,2013-01-30,1
3020,1,0,,7,2013-02-05,1
3021,1,30,female,3,2016-07-26,1
3022,18,24,male,3,2012-03-22,1
3023,1,0,,7,2016-03-30,0
3024,5,23,female,3,2015-11-11,1
3025,5,29,female,3,2015-01-28,1
3026,13,25,male,7,2016-06-28,0
3027,1,0,,7,2015-01-27,0
3028,4,56,female,4,2016-05-29,0
3029,6,27,male,9,2007-04-05,0
3030,5,0,,7,2012-02-01,0
3031,5,26,female,4,2016-03-29,1
3032,12,0,,4,2016-04-17,1
3033,1,0,,9,2016-09-30,1
3034,1,0,,7,2015-11-23,0
3035,22,0,,7,2012-01-12,1
3036,6,21,female,7,2015-12-05,1
3037,1,0,,7,2015-12-10,0
3038,6,31,female,9,2007-04-29,1
3039,1,0,,7,2014-12-18,0
3040,13,0,male,3,2015-01-03,0
3041,1,0,,7,2014-02-07,0
3042,6,22,female,3,2016-07-05,1
3043,22,28,female,7,2012-04-06,0
3044,4,0,,3,2012-06-14,1
3045,22,32,female,3,2012-08-15,1
3046,18,21,male,7,2012-09-18,0
3047,1,0,,9,2016-03-04,1
3048,22,18,male,9,2016-03-08,1
3049,1,0,,7,2016-03-14,1
3050,9,37,male,3,2015-03-27,0
3051,7,21,,9,2015-04-23,0
3052,1,0,,7,2015-03-09,0
3053,1,0,,7,2016-02-09,0
3054,4,25,female,9,2011-12-07,1
3055,1,0,,7,2015-12-06,0
3056,1,0,,7,2013-06-14,0
3057,1,0,,7,2012-12-25,0
3058,8,25,male,3,2012-12-27,1
3059,1,0,,3,2013-06-13,0
3060,1,0,,7,2015-08-25,0
3061,15,21,male,3,2015-09-26,1
3062,1,0,,7,2015-10-01,0
3063,3,22,male,3,2015-03-08,1
3064,6,25,male,9,2015-03-11,0
3065,1,0,,7,2014-11-13,1
3066,15,30,male,9,2007-03-14,1
3067,14,36,female,9,2007-03-24,0
3068,5,28,female,4,2016-12-31,1
3069,1,0,,7,2012-07-29,1
3070,1,0,female,3,2014-09-02,1
3071,15,28,male,9,2005-04-24,0
3072,1,0,,7,2016-04-08,0
3073,1,0,,7,2016-01-25,0
3074,9,23,female,7,2013-12-13,0
3075,1,0,,7,2013-12-16,0
3076,7,18,female,4,2016-01-01,1
3077,13,20,male,3,2016-01-03,1
3078,9,37,female,7,2013-01-28,1
3079,13,31,male,3,2013-03-17,0
3080,4,31,male,3,2013-03-29,1
3081,5,32,male,9,2012-09-13,1
3082,15,16,male,3,2016-08-02,1
3083,8,19,female,3,2013-04-18,1
3084,15,32,female,9,2013-06-12,0
3085,13,25,male,3,2015-08-16,1
3086,13,35,male,9,2005-03-11,1
3087,1,0,,7,2013-10-20,1
3088,22,23,male,9,2015-09-27,0
3089,4,29,female,7,2015-10-04,1
3090,4,32,male,7,2016-05-10,0
3091,1,0,,7,2016-06-27,0
3092,1,0,,7,2015-12-31,0
3093,1,0,,7,2016-02-20,0
3094,1,18,male,4,2016-03-16,1
3095,1,0,,7,2014-01-27,0
3096,3,27,male,4,2016-06-23,1
3097,1,0,,7,2016-07-01,0
3098,4,29,female,3,2015-06-09,0
3099,14,27,female,4,2016-03-20,0
3100,1,0,,7,2011-12-28,1
3101,1,0,,7,2015-07-15,0
3102,1,0,,7,2015-08-07,0
3103,6,0,female,9,2004-10-03,0
3104,5,18,male,4,2016-01-15,1
3105,1,0,,7,2015-07-18,0
3106,1,0,,7,2015-07-27,1
3107,12,34,male,9,2007-02-03,1
3108,4,0,,3,2013-09-14,1
3109,13,26,male,3,2013-09-26,0
3110,13,55,female,9,2011-05-16,1
3111,5,19,female,4,2015-11-28,1
3112,1,0,,7,2016-03-08,1
3113,1,0,,7,2016-03-16,1
3114,1,0,,7,2016-01-15,0
3115,1,0,,7,2016-01-19,1
3116,1,0,,4,2015-12-24,1
3117,4,26,female,7,2011-12-22,0
3118,13,23,male,9,2012-09-26,0
3119,5,54,male,9,2012-11-26,0
3120,1,0,,3,2012-11-27,1
3121,1,0,,7,2011-03-25,0
3122,1,0,,7,2016-10-09,0
3123,18,0,,9,2016-10-11,0
3124,13,32,male,3,2012-04-25,0
3125,1,0,,7,2012-05-11,0
3126,1,23,female,3,2016-08-16,1
3127,1,0,,7,2016-09-03,0
3128,13,27,female,3,2012-12-19,0
3129,1,0,,7,2016-03-22,0
3130,1,0,,7,2016-06-18,0
3131,1,0,,7,2016-07-01,0
3132,4,29,male,3,2016-07-05,1
3133,1,0,,7,2015-11-09,0
3134,7,0,,9,2015-12-25,1
3135,22,0,,4,2015-12-23,0
3136,13,21,female,3,2015-08-17,1
3137,13,30,female,3,2012-06-16,1
3138,1,0,,7,2016-02-03,1
3139,13,21,female,4,2016-02-11,0
3140,1,0,,7,2016-10-29,0
3141,1,0,,9,2016-10-30,1
3142,1,0,,7,2013-09-01,0
3143,1,0,,7,2013-09-14,0
3144,18,26,male,3,2011-12-27,0
3145,1,0,,7,2013-06-16,1
3146,5,20,female,4,2016-04-14,1
3147,15,14,male,4,2016-11-28,1
3148,1,0,,4,2017-01-08,1
3149,13,40,male,7,2013-08-16,0
3150,1,0,,7,2013-09-11,1
3151,1,0,,7,2015-11-01,0
3152,1,0,,7,2015-12-05,0
3153,15,34,female,4,2016-11-09,0
3154,6,22,male,9,2015-12-20,1
3155,1,40,male,4,2016-03-28,1
3156,1,0,,7,2016-02-23,0
3157,1,0,,7,2015-12-04,0
3158,1,0,,7,2015-12-06,0
3159,1,0,,7,2013-03-14,1
3160,4,0,,9,2013-11-09,1
3161,22,19,male,3,2012-08-14,1
3162,3,0,,7,2012-09-11,0
3163,12,22,male,9,2011-11-06,1
3164,1,0,,7,2015-11-08,0
3165,1,0,,7,2016-06-24,0
3166,12,20,female,3,2013-04-25,1
3167,4,33,male,3,2013-05-01,1
3168,12,19,male,3,2012-01-21,0
3169,5,0,,9,2011-11-08,0
3170,1,0,,7,2011-09-08,0
3171,15,18,male,9,2011-03-13,0
3172,5,45,,9,2011-04-08,1
3173,10,18,male,3,2017-01-12,1
3174,1,0,,7,2017-01-25,0
3175,1,0,,7,2015-11-12,0
3176,1,0,,7,2015-10-06,1
3177,1,0,female,7,2012-03-15,0
3178,15,32,male,3,2012-06-27,0
3179,1,0,,3,2012-09-01,1
3180,5,64,male,9,2015-07-16,0
3181,12,36,male,9,2015-07-22,1
3182,13,21,male,9,2015-08-04,0
3183,1,0,,7,2015-08-07,1
3184,22,32,female,9,2007-01-18,1
3185,1,0,,7,2013-07-09,0
3186,1,0,,7,2015-08-19,0
3187,1,0,,4,2016-04-21,0
3188,15,21,male,9,2011-06-30,1
